database,pages_ id,Region,Site_name,Lat_N,Long_E,Archive,Proxy_ measurement,Oldest_year,Youngest_year,Time_Units,Original_Author,Original_data_URL,database_link
Hydro_2016,Hydro_316,Asia,Buddha Cave,33.4,109.05,Speleo,d18O,NaN,NaN,(CE),"Paulsen et al., (2003)",https://doi.org/10.1016/S0277-3791(02)00240-8,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_317,Asia,Western Himalaya,32.5,76.45,Tree-ring,Ring width,NaN,NaN,(CE),"Yadav et al., (2011)",https://doi.org/10.1007/s00382-009-0719-0,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_318,Asia,Yangtze Delta,32,121,Historical,Documentary,NaN,NaN,(CE),"Zhang et al., (2008)",https://doi.org/10.1016/j.quaint.2006.11.004,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_319,Asia,Yakushima Island,30.2,130.3,Other,d13C,NaN,NaN,(CE),"Kitagawa et al., (1995)",https://doi.org/10.1029/95GL02066,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_320,Asia,ODP Hole 1202B,24.8,122.5,Marine,TEX86,NaN,NaN,(CE),"Wu et al., (2012)",https://doi.org/10.1029/2012GL052749,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_321,Asia,Indonesian Throughflow,1.4,119.08,Marine,Mg/Ca,NaN,NaN,(CE),"Newton et al., (2011)",https://doi.org/10.15858/engtea.66.1.201103.39,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_322,Asia,Indo-Pacific Warm Pool,–3.53,119.27,Marine,d18O,NaN,NaN,(CE),"Oppo et al., (2009)",https://doi.org/10.1038/nature08233,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_323,Africa,GeoB6008-1,30.85,-10.1,Marine,Alkenone,NaN,NaN,(CE),"McGregor et al., (2007)",https://doi.org/10.1126/science.1134839,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_324,Africa,GeoB 9501-5,16.83,-16.73,Marine,Mg/Ca,NaN,NaN,(CE),"Kuhnert et al., (2003)",https://doi.org/10.1029/2011PA002130,https://www.ncei.noaa.gov/access/paleo-search/study/19725
Hydro_2016,Hydro_325,Europe,MD99-2275_45,66.3,-19.3,Marine,Alkenone,NaN,NaN,(CE),"Sicre et al., (2011)",https://doi.org/10.1029/2011pa002169,https://www.ncei.noaa.gov/access/paleo-search/study/19725
ISO2K_2020,Ocean2kHR_001,NaN,Malindi Marine Park,-3.2556,40.1433,Coral,d18O,1801,1994,(CE),"Cole et al., (2000)",https://www.ncdc.noaa.gov/paleo/study/1855,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_124,NaN,"Northeast Breakers, Bermuda",32.3,-64.7,Coral,d18O,1856,1920,(CE),"Draschba et al., (2000)",http://doi.pangaea.de/10.1594/PANGAEA.711835,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_019,NaN,"Ras Umm Sidd, Red Sea",27.85,34.32,Coral,d18O,1751.083,1995.583,(CE),"Felis et al., (2000)",https://www.ncdc.noaa.gov/paleo/study/1861,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO00KUNI01Ab,NaN,"Ningaloo Reef, West Australia",-21.905,113.965,Coral,d18O,1879.08,1994.92,(CE),"Kuhnert et al., (2000)",https://www.ncdc.noaa.gov/paleo/study/1867,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_177,NaN,"Maiana Atoll, Republic of Kiribati",0.933,173,Coral,d18O,1840,1994.5,(CE),"Urban et al., (2000)",https://www.ncdc.noaa.gov/paleo/study/1859,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_140,NaN,"Deplik Tabat Reef, Madang Lagoon",-5.217,145.817,Coral,d18O,1880.792,1993.042,(CE),"Tudhope et al., (2001)",https://www.ncdc.noaa.gov/paleo/study/1866,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_141,NaN,"Deplik Tabat Reef, Madang Lagoon",-5.217,145.817,Coral,d18O,1884.542,1993.042,(CE),"Tudhope et al., (2001)",https://www.ncdc.noaa.gov/paleo/study/1866,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_102,NaN,"North East Breakers, Bermuda",32.47,-64.7,Coral,d18O,1519.21,1604.21,(CE),"Kuhnert et al., (2002)",https://www.ncdc.noaa.gov/paleo/study/1872,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_006,NaN,"Lombok Strait, Bali, Indonesia",-8.2573,115.5757,Coral,d18O,1782,1990,(CE),"Charles et al., (2003)",https://www.ncdc.noaa.gov/paleo/study/1903,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_171,NaN,Bunaken Island,-1.5,124.833,Coral,d18O,1860,1990.58,(CE),"Charles et al., (2003)",https://www.ncdc.noaa.gov/paleo/study/1903,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_139,NaN,Palmyra (composite),5.87,-162.13,Coral,d18O,928.13,1998.37,(CE),"Cobb et al., (2003)",https://www.ncdc.noaa.gov/paleo/study/1875,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO04BAFI00A,NaN,"Savusavu Bay, Fiji",-16.8167,179.2333,Coral,d18O,1940,2000,(CE),"Bagnato et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/1881,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_174,NaN,"Malo Channel, Espiritu Santo Island, Vanuatu",-15.7,167.2,Coral,d18O,1928.54,1992.46,(CE),"Kilbourne et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/1925,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_157,NaN,Savusavu Bay,-16.8167,179.2333,Coral,d18O,1781.5,1996.5,(CE),"Wellington et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/16216,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO04LIRA01A,NaN,"Rarotonga, Cook Islands, South Pacific",-21.2378,-159.8278,Coral,d18O,1726.78,1996.91,(CE),"Wellington et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/6089,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO04MGNG01A,NaN,Papua New Guinea,-3.6206,143.6819,Coral,d18O,1910,1997,(CE),"McGregor et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/9813,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO04PFCH02A,NaN,Peros Banhos Atoll,-5.43,71.77,Coral,d18O,1961.125,1995.625,(CE),"Pfeiffer et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/1891,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_013,NaN,"La Reunion, Southwestern Indian Ocean",-21.0333,55.25,Coral,d18O,1832,1995.67,(CE),"Pfeiffer et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/1890,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_020,NaN,"Ifaty Reef, SW Madagascar",-23.15,43.58,Coral,d18O,1659.625,1995.625,(CE),"Zinke et al., (2004)",https://www.ncdc.noaa.gov/paleo/study/16438,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_166,NaN,Guam Coral,13.598,144.836,Coral,d18O,1790.04,2000.21,(CE),"Asami et al., (2005)",https://www.ncdc.noaa.gov/paleo/study/1915,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_142,NaN,"Savusavu Bay, Fiji",-16.8167,179.2333,Coral,d18O,1776,2001,(CE),"Bagnato et al., (2005)",https://www.ncdc.noaa.gov/paleo/study/1916,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_105,NaN,"North East Breakers, Bermuda",32.467,-64.7,Coral,d18O,1825.21,1983.21,(CE),"Kuhnert et al., (2005)",http://doi.pangaea.de/10.1594/PANGAEA.738188,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_007,NaN,"Mafia Archipelago, Tanzania",-8.0167,39.5,Coral,d18O,1622,1998.125,(CE),"Damassa et al., (2006)",https://www.ncdc.noaa.gov/paleo/study/10808,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_156,NaN,"Savusavu Bay, Fiji",-16.8167,179.2333,Coral,d18O,1617.5,2001.5,(CE),"Linsley et al., (2006)",https://www.ncdc.noaa.gov/paleo/study/16216,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_107,NaN,"Pedra de Lume, Cape Verde Islands",16.75,-22.8883,Coral,d18O,1928.96,2002.21,(CE),"Moses et al., (2006)",https://www.ncdc.noaa.gov/paleo/study/6184,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_110,NaN,"Buccoo Reef, Tobago",11.17,-60.85,Coral,d18O,1932,1990,(CE),"#VALUE! et al., ()",https://www.ncdc.noaa.gov/paleo/study/1924,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_144,NaN,Rabaul,-4.1916,151.9772,Coral,d18O,1867.38,1997.54,(CE),"Quinn et al., (2006)",https://www.ncdc.noaa.gov/paleo/study/6116,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_193,NaN,Coral Sea,-17.73,148.43,Coral,d18O,1708,1988,(CE),"Calvo et al., (2007)",https://www.ncdc.noaa.gov/paleo/study/6087,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_010,NaN,"Mantawai Islands, West Sumatra, Indonesia",-0.13,98.52,Coral,d18O,1858.29,1997.96,(CE),"Abram et al., (2008)",https://www.ncdc.noaa.gov/paleo/study/8607,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_094,NaN,Bermuda south shore,30.6486,-64.9888,Coral,d18O,1782,1998,(CE),"Goodkin et al., (2008)",https://www.ncdc.noaa.gov/paleo/study/6115,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_096,NaN,"Cayo Sal, Los Roques Archipelago, Venezuela",11.77,-66.75,Coral,d18O,1917.79,2004.79,(CE),"Hetzinger et al., (2008)",https://www.ncdc.noaa.gov/paleo/study/12891,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO08KIPR01A,NaN,"Turrumote Reef, La Parguera, Puerto Rico",17.933,-67.001,Coral,d18O,1751,2004,(CE),"Kilbourne et al., (2008)",https://www.ncdc.noaa.gov/paleo/study/6117,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_012,NaN,Malindi,-3.2,40.1,Coral,d18O,1886.96,2002.71,(CE),"Nakamura et al., (2009)",https://www.ncdc.noaa.gov/paleo/study/12994,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO09NUTB01B,NaN,Fanning Island,3.9062,-159.2859,Coral,d18O,1972.13,2005.54,(CE),"Nurhati et al., (2009)",https://www.ncdc.noaa.gov/paleo/study/8609,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_097,NaN,Guadeloupe,16.2,-61.49,Coral,d18O,1895.7,1999.21,(CE),"Hetzinger et al., (2010)",https://www.ncdc.noaa.gov/paleo/study/12893,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_160,NaN,Palmyra,5.87,-162.13,Coral,d18O,1886.13,1998.29,(CE),"Nurhati et al., (2011)",https://www.ncdc.noaa.gov/paleo/study/10373,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_154,NaN,Vanuatu,-15.94,166.04,Coral,d18O,1842.625,2007.625,(CE),"Gorman et al., (2012)",https://www.ncdc.noaa.gov/paleo/study/13439,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13CABL01A,NaN,Belize,16.1292,-88.2497,Coral,d18O,1940.37,2006.01,(CE),"Carilli et al., (2013)",https://www.ncdc.noaa.gov/paleo/study/17378,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13CAHN01A,NaN,"Diamond Caye, Utila, Honduras",16.0644,-86.9508,Coral,d18O,1940,2006.5,(CE),"Carilli et al., (2013)",https://www.ncdc.noaa.gov/paleo/study/17378,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13CAHN02A,NaN,"Diamond Caye, Utila, Honduras",16.0644,-86.9508,Coral,d18O,1922.09,2006.47,(CE),"Carilli et al., (2013)",https://www.ncdc.noaa.gov/paleo/study/17378,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13COTB00A,NaN,Fanning Island (composite),3.9062,-159.2859,Coral,d18O,1949.54,1978.79,(CE),"Cobb et al., (2003)",https://www.ncdc.noaa.gov/paleo/study/1875,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13COXM03A,NaN,"Kiritimati Island, Line Islands, Kiribati",1.52,-157.24,Coral,d18O,388.62,434.29,(CE),"Cobb et al., (2013)",https://www.ncdc.noaa.gov/paleo/study/13672,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB396032ca,NaN,Hainan Island,19.287,110.656,Coral,d18O,1853,2011,(CE),"Deng et al., (2013)",https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13HENG01A,NaN,"Misima Island, Papua New Guinea",-10.6907,152.8115,Coral,d18O,1916.925,1945.009615,(CE),"Hereid et al., (2012)",https://www.ncdc.noaa.gov/paleo/study/15794,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13HENG02A,NaN,"Misima Island, Papua New Guinea",-10.6907,152.8115,Coral,d18O,1411.625,1578.425,(CE),"Hereid et al., (2012)",https://www.ncdc.noaa.gov/paleo/study/15794,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO13HENG03A,NaN,"Misima Island, Papua New Guinea",-10.6907,152.8115,Coral,d18O,1555.375,1644.75,(CE),"Hereid et al., (2012)",https://www.ncdc.noaa.gov/paleo/study/15794,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO14CABT01A,NaN,"Butaritari Atoll, Gilbert Islands",3.0731,172.7469,Coral,d18O,1959.374,2010.374,(CE),"Carilli et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/17289,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO14CATI01A,NaN,"Ombai Strait, Timor Island",-10.2,123.5167,Coral,d18O,1914.46,2004.46,(CE),"Cahyarini et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/19179,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_181,NaN,Palau,7.2859,134.2503,Coral,d18O,1899.17,2008.17,(CE),"Osborne et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/16339,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_183,NaN,Palau,7.2859,134.2503,Coral,d18O,1793.17,2008.17,(CE),"Osborne et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/16339,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO14WUCL01A,NaN,Clipperton Atoll,10.3,-109.22,Coral,d18O,1874.08,1956.79,(CE),"Wu et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/17380,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_026,NaN,Houtman Abrolhos,-28.4589,113.749,Coral,d18O,1848,2010,(CE),"Zinke et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/16316,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_021,NaN,"Tulear Reef, SW Madagascar",-23.3572,43.6195,Coral,d18O,1882,1994,(CE),"Zinke et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/16438,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_022,NaN,"Tulear Reef, SW Madagascar",-23.3572,43.6195,Coral,d18O,1905,1994,(CE),"Zinke et al., (2014)",https://www.ncdc.noaa.gov/paleo/study/16438,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO15ABSP01A,NaN,Taitaitanopo Island,-3.1833,100.5167,Coral,d18O,1959.041667,2001.541667,(CE),"Abram et al., (2015)",https://www.ncdc.noaa.gov/paleo/study/18895,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB832ffc0e,NaN,Hainan Island,19.308,110.667,Coral,d18O,1129,1255,(CE),"Deng et al., (2017)",https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB832ffc0e2,NaN,Hainan Island,19.301,110.662,Coral,d18O,1063,1087,(CE),"Deng et al., (2017)",https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB832ffc0e22,NaN,Hainan Island,19.287,110.656,Coral,d18O,1628,1657,(CE),"Deng et al., (2017)",https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB832ffc0e222,NaN,Hainan Island,19.3198,110.692,Coral,d18O,1702,1772,(CE),"Deng et al., (2017)",https://agupubs.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002%2F2016JC012458&file=jgrc22050-sup-0002-2016JC012458-ds01.xlsx,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB27c0dc78,NaN,Nanwan Bay,21.9564,120.762,Coral,d18O,1953,2004.92,(CE),"Li et al., (2017)",https://lipdverse.org/iso2k/current_version/,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB1a9fc096,NaN,Doangdoangan Besar,-5.382,117.914,Coral,d18O,1926.95,2011.94,(CE),"Murty et al., (2017)",https://www.ncdc.noaa.gov/paleo/study/24630,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB0e874eb3,NaN,Palaui Island,18.54,122.15,Coral,d18O,1954.04,2012.38,(CE),"Ramos et al., (2017)",https://www.ncdc.noaa.gov/paleo/study/22120,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB9aced55a,NaN,Palaui Island,18.54,122.15,Coral,d18O,1954.04,2012.38,(CE),"Ramos et al., (2017)",https://www.ncdc.noaa.gov/paleo/study/22120,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,1913.9167,1949.5832,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea2,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,0.7083,56.0417,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea22,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,0.6667,32.6667,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea222,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,0.8889,27.3889,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea2222,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,0.6668,40.8333,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea22222,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,1909.0208,1949.1875,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB44d2f1ea222222,NaN,Northwestern shore,12.222,-68.3998,Coral,d18O,0.5,70.1667,(CE),"Wu et al., (2017)",https://doi.pangaea.de/10.1594/PANGAEA.829390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB396032ca2,NaN,Hainan Island,19.395,110.7531,Coral,d18O,167,309,(CE),"Xiao et al., (2017)",https://ars-els-cdn-com.libezp.lib.lsu.edu/content/image/1-s2.0-S1367912016304138-mmc1.xlsx,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEBd316bfdc,NaN,Fonoifua Island,-20.2792,-174.6423,Coral,d18O,1883.583333,2004.895833,(CE),"Dassie et al., (2018)",https://lipdverse.org/iso2k/current_version/,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB04cd805a,NaN,Direction Island,-12.087,96.875,Coral,d18O,1808.17,2010.58,(CE),"Hennekam et al., (2018)",https://www.ncdc.noaa.gov/paleo/study/23390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEB04cd805a2,NaN,Direction Island,-12.087,96.875,Coral,d18O,1988.58,2010.92,(CE),"Hennekam et al., (2018)",https://www.ncdc.noaa.gov/paleo/study/23390,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,WEBfe31d859,NaN,Little Cayman,19.7,-80.06,Coral,d18O,1887.04,2012.54,(CE),"Von Reumont et al., (2018)",https://www.ncdc.noaa.gov/paleo/study/23850,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO92SHPU01A,NaN,"Punta pitt, Isla San Cristobal, Galapagos island, Ecuador",-0.6667,-89.1667,Coral,d18O,1936,1982.5,(CE),"Shen et al., (1992)",https://www.ncdc.noaa.gov/paleo/study/1848,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_178,NaN,"Tarawa Atoll, Republic of Kiribati",1.4167,173.0333,Coral,d18O,1894,1990,(CE),"Cole et al., (1993)",https://www.ncdc.noaa.gov/paleo/study/1845,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_173,NaN,"Urvina Bay, Galapagos Islands",-0.4084,-91.234,Coral,d18O,1607,1981,(CE),"Dunbar et al., (1994)",https://www.ncdc.noaa.gov/paleo/study/1850,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO94HEAQ02A,NaN,"Aqaba, Jordan",29.4333,34.9667,Coral,d18O,1788,1992,(CE),"Heiss et al., (-141)",https://www.ncdc.noaa.gov/paleo/study/1854,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_138,NaN,"Secas Island, Gulf of Chiriqui, Panama",7.98,-82.05,Coral,d18O,1707.75,1984.5,(CE),"Linsley et al., (1994)",https://www.ncdc.noaa.gov/paleo/study/1853,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_172,NaN,"Madang, Papua New Guinea",-5.22,145.82,Coral,d18O,1922.542,1991.292,(CE),"Tudhope et al., (1995)",https://www.ncdc.noaa.gov/paleo/study/1844,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_133,NaN,"Tangoa Island, Vanuatu",-15,167,Coral,d18O,1807,1979,(CE),"Quinn et al., (1993)",https://www.ncdc.noaa.gov/paleo/study/1839,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO96SWBB01A,NaN,"Alinas Reef, Biscayne National Park, Florida",25.3903,-80.1715,Coral,d18O,1751,1986,(CE),"Swart et al., (1996)",https://www.ncdc.noaa.gov/paleo/study/1885,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO96SWFB01A,NaN,"Lignumvitae Basin, Florida Bay",24.9167,-80.75,Coral,d18O,1824,1985,(CE),"Swart et al., (1996)",https://www.ncdc.noaa.gov/paleo/study/1886,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_011,NaN,"Beau Vallon Bay, Mahe Island, Republic of the Seychelles",-4.6062,55.4244,Coral,d18O,1846.54,1995.13,(CE),"Charles et al., (1997)",https://www.ncdc.noaa.gov/paleo/study/1857,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_132,NaN,"Moorea, French Polynesia",-17.5,-149.8333,Coral,d18O,1852.5,1990.5,(CE),"Boiseau et al., (1998)",https://www.ncdc.noaa.gov/paleo/study/1876,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,CO98CHPI01A,NaN,Pirotan Island,22.6,70,Coral,d18O,1948,1989.5,(CE),"Chakraborty et al., (-341)",https://www.ncdc.noaa.gov/paleo/study/1901,https://lipdverse.org/iso2k/current_version/
ISO2K_2020,Ocean2kHR_135,NaN,Kiritimati,1.6792,-157.2473,Coral,d18O,1938.292,1993.625,(CE),"Evans et al., (1998)",https://www.ncdc.noaa.gov/paleo/study/1847,https://lipdverse.org/iso2k/current_version/
